BG10778 SpoVB 
BG10116 SpoVC 
BG10222 SpoVD 
BG10226 SpoVE 
BG10781 SpoVFA 
BG10782 SpoVFB 
BG10112 SpoVG 
BG10346 SpoVID 
BG11039 SpoVK 
BG10776 SpoVM 
BG10182 SpoVR 
BG11245 SpoVS 
BG10119 SpoVT 
BG13839 SppA 
BG10609 SpsA 
BG10610 SpsB 
BG10611 SpsC 
BG10612 SpsD 
BG10613 SpsE 
BG10614 SpsF 
BG10615 SpsG 
BG10617 SpsI 
BG10618 SpsJ 
BG10619 SpsK 
BG14195 SpsL 
BG12679 SqhC 
BG10168 SrfAA 
BG10169 SrfAB 
BG10170 SrfAC 
BG10171 SrfAD 
BG10048 Ssb 
BG10786 SspA 
BG10787 SspB 
BG10882 SspC 
BG10788 SspD 
BG10789 SspE 
BG10108 SspF 
BG14173 SspG 
BG12917 SspH 
BG12318 SspI 
BG14174 SspJ 
BG14175 SspK 
BG14176 SspL 
BG14177 SspM 
BG14179 SspN 
BG11920 SspO 
BG11921 SspP 
BG10656 SsuA 
BG12232 SsuB 
BG10657 SsuC 
BG10658 SsuD 
BG12680 SucC 
BG12681 SucD 
BG10140 Sul 
BG12682 SunA 
BG12683 SunT 
BG10450 TagA 
BG10451 TagB 
BG10453 TagC 
BG10449 TagD 
BG10724 TagE 
BG10725 TagF 
BG11205 TagG 
BG11191 TagH 
BG12684 TagO 
BG11697 TasA 
BG13464 TatAC 
BG12777 TatAD 
BG12206 TatAY 
BG11175 TatCD 
BG12207 TatCY 
BG12685 Tdh 
BG10419 Tdk 
BG10791 TenA 
BG10792 TenI 
BG11055 TepA 
BG10036 TetB 
BG11051 TetL 
BG10946 Tgl 
BG12686 Tgt 
BG10060 ThdF 
BG11246 ThiC 
BG10598 ThiD 
BG10572 ThiE 
BG13150 ThiF 
BG13149 ThiG 
BG10693 ThiL 
BG10571 ThiM 
BG13148 ThiS 
BG10462 ThrB 
BG10461 ThrC 
BG10362 ThrS 
BG10421 ThrZ 
BG11190 ThyA 
BG10794 ThyB 
BG19023 Tig 
BG11247 Tkt 
BG11806 Tlp 
BG10860 TlpA 
BG10862 TlpB 
BG10790 TlpC 
BG10092 Tmk 
BG10456 TmrB 
BG11805 TnrA 
BG11007 TopA 
BG11979 TopB 
BG10897 TpiA 
BG13855 Tpx 
BG11010 TreA 
BG11009 TreP 
BG11011 TreR 
BG11980 TrkA 
BG12687 TrmD 
BG13787 TrmU 
BG10291 TrpA 
BG10290 TrpB 
BG11038 TrpC 
BG10288 TrpD 
BG10287 TrpE 
BG10289 TrpF 
BG10799 TrpS 
BG11992 TruA 
BG10271 TruB 
BG10348 TrxA 
BG12398 TrxB 
BG19025 Tsf 
BG12688 TuaA 
BG12689 TuaB 
BG12690 TuaC 
BG12691 TuaD 
BG12692 TuaE 
BG12693 TuaF 
BG12694 TuaG 
BG12695 TuaH 
BG11056 TufA 
BG10293 TyrA 
BG10371 TyrS 
BG10555 TyrZ 
BG12696 Udk 
BG11611 UgtP 
BG10603 Ung 
BG10945 Upp 
BG13408 UppS 
BG11981 UreA 
BG11982 UreB 
BG11983 UreC 
BG11984 Usd 
BG12697 UvrA 
BG10502 UvrB 
BG10349 UvrC 
BG12698 UvrX 
BG13213 UxaA 
BG13212 UxaB 
BG13204 UxaC 
BG13208 UxuA 
BG10321 ValS 
BG10107 Veg 
BG10591 Vpr 
BG10797 WapA 
BG11846 WprA 
BG10959 XepA 
BG10960 XhlA 
BG10961 XhlB 
BG10993 XkdA 
BG10995 XkdB 
BG10996 XkdC 
BG10997 XkdD 
BG11540 XkdE 
BG11541 XkdF 
BG11542 XkdG 
BG11543 XkdH 
BG11544 XkdI 
BG11545 XkdJ 
BG11546 XkdK 
BG11547 XkdM 
BG11548 XkdN 
BG11549 XkdO 
BG11550 XkdP 
BG11551 XkdQ 
BG11552 XkdR 
BG11553 XkdS 
BG11554 XkdT 
BG11555 XkdU 
BG11556 XkdV 
BG11557 XkdW 
BG11558 XkdX 
BG10962 XlyA 
BG12699 XlyB 
BG10089 XpaC 
BG10998 Xpf 
BG11079 Xpt 
BG10994 Xre 
BG11985 Xsa 
BG10999 XtmA 
BG11000 XtmB 
BG11559 XtrA 
BG10806 XylA 
BG10807 XylB 
BG11986 XylR 
BG10808 XynA 
BG11987 XynB 
BG11807 XynD 
BG12262 XynP 
BG10067 YaaA 
BG10069 YaaB 
BG10072 YaaC 
BG10075 YaaD 
BG10076 YaaE 
BG10080 YaaH 
BG10081 YaaI 
BG10082 YaaJ 
BG10084 YaaK 
BG10086 YaaL 
BG10090 YaaN 
BG10091 YaaO 
BG10093 YaaQ 
BG10094 YaaR 
BG10096 YaaT 
BG10097 YabA 
BG10098 YabB 
BG10099 YabC 
BG10102 YabD 
BG10103 YabE 
BG10106 YabG 
BG10111 YabJ 
BG10117 YabK 
BG10120 YabM 
BG10121 YabN 
BG10122 YabO 
BG10123 YabP 
BG10124 YabQ 
BG10126 YabR 
BG10128 YabS 
BG10129 YabT 
BG10130 YacA 
BG10133 YacB 
BG10134 YacC 
BG10135 YacD 
BG10143 YacF 
BG10150 YacK 
BG10151 YacL 
BG10152 YacM 
BG10153 YacN 
BG10157 YacO 
BG10158 YacP 
BG12700 YazA 
BG12701 YazB 
BG12702 YazC 
BG11988 YbaC 
BG11989 YbaE 
BG11990 YbaF 
BG11994 YbaJ 
BG11503 YbaK 
BG11494 YbaL 
BG11416 YbaN 
BG11562 YbaR 
BG11563 YbaS 
BG11565 YbbA 
BG10834 YbbB 
BG10833 YbbC 
BG10832 YbbD 
BG11566 YbbE 
BG11567 YbbF 
BG11569 YbbH 
BG11570 YbbI 
BG11571 YbbJ 
BG11572 YbbK 
BG11574 YbbM 
BG11577 YbbP 
BG12703 YbbR 
BG12704 YbbT 
BG12705 YbbU 
BG12706 YbcC 
BG12707 YbcD 
BG12708 YbcF 
BG12709 YbcH 
BG12710 YbcI 
BG12711 YbcL 
BG12712 YbcM 
BG12713 YbcO 
BG12714 YbcP 
BG12716 YbcS 
BG12717 YbcT 
BG12718 YbdA 
BG12719 YbdB 
BG12720 YbdD 
BG12721 YbdE 
BG12722 YbdG 
BG12723 YbdJ 
BG12724 YbdK 
BG12725 YbdL 
BG12726 YbdM 
BG12727 YbdN 
BG12728 YbdO 
BG12730 YbeC 
BG12731 YbeF 
BG12732 YbfA 
BG12733 YbfB 
BG12734 YbfE 
BG12735 YbfF 
BG12736 YbfG 
BG12737 YbfH 
BG12738 YbfI 
BG12739 YbfJ 
BG12740 YbfK 
BG12741 YbfM 
BG12742 YbfN 
BG12743 YbfO 
BG12744 YbfP 
BG12745 YbfQ 
BG12747 YbgA 
BG12748 YbgB 
BG12749 YbgE 
BG12750 YbgF 
BG12751 YbgG 
BG12752 YbgH 
BG12753 YbgJ 
BG11067 YbxA 
BG10727 YbxB 
BG11365 YbxF 
BG11505 YbxG 
BG11506 YbxH 
BG11507 YbxI 
BG12754 YbyB 
BG10871 YcbA 
BG10872 YcbB 
BG11158 YcbC 
BG11159 YcbD 
BG11160 YcbE 
BG11161 YcbF 
BG11162 YcbG 
BG11163 YcbH 
BG11165 YcbJ 
BG11166 YcbK 
BG11167 YcbL 
BG11168 YcbM 
BG11169 YcbN 
BG11170 YcbO 
BG11171 YcbP 
BG11173 YcbR 
BG11176 YcbU 
BG12755 YccC 
BG12756 YccF 
BG11997 YccG 
BG11998 YccH 
BG11340 YccK 
BG12757 YcdA 
BG12758 YcdB 
BG12759 YcdC 
BG12760 YcdD 
BG12761 YcdF 
BG12762 YcdG 
BG12763 YcdH 
BG12764 YcdI 
BG12765 YceA 
BG12766 YceB 
BG12767 YceC 
BG12768 YceD 
BG12769 YceE 
BG12770 YceF 
BG12771 YceG 
BG12772 YceH 
BG12773 YceI 
BG12774 YceJ 
BG12775 YceK 
BG11999 YcgA 
BG12000 YcgB 
BG12003 YcgE 
BG12004 YcgF 
BG12005 YcgG 
BG12006 YcgH 
BG12007 YcgI 
BG12008 YcgJ 
BG12009 YcgK 
BG12010 YcgL 
BG12011 YcgM 
BG12012 YcgN 
BG12013 YcgO 
BG12014 YcgP 
BG12015 YcgQ 
BG12016 YcgR 
BG12017 YcgS 
BG12018 YcgT 
BG12019 YciA 
BG12020 YciB 
BG12021 YciC 
BG11177 YckA 
BG11178 YckB 
BG11179 YckC 
BG11180 YckD 
BG11181 YckE 
BG11185 YckI 
BG11186 YckJ 
BG11187 YckK 
BG12022 YclA 
BG12023 YclB 
BG12024 YclC 
BG12025 YclD 
BG12026 YclE 
BG12027 YclF 
BG12028 YclG 
BG12029 YclH 
BG12030 YclI 
BG12031 YclJ 
BG12032 YclK 
BG12033 YclM 
BG12034 YclN 
BG12035 YclO 
BG12036 YclP 
BG12037 YclQ 
BG12038 YcnB 
BG12039 YcnC 
BG12040 YcnD 
BG12041 YcnE 
BG12045 YcnI 
BG12046 YcnJ 
BG12047 YcnK 
BG12048 YcnL 
BG11222 YcsA 
BG11225 YcsD 
BG11226 YcsE 
BG11227 YcsF 
BG11228 YcsG 
BG11230 YcsI 
BG11232 YcsK 
BG11235 YcsN 
BG10172 YcxA 
BG10173 YcxB 
BG10174 YcxC 
BG10175 YcxD 
BG12776 YczA 
BG12778 YczC 
BG12779 YczE 
BG12780 YczF 
BG12781 YczG 
BG12782 YczH 
BG12783 YczI 
BG12784 YczJ 
BG12050 YdaB 
BG12051 YdaC 
BG12052 YdaD 
BG12053 YdaE 
BG12054 YdaF 
BG19017 YdaG 
BG12055 YdaH 
BG12057 YdaJ 
BG12058 YdaK 
BG12059 YdaL 
BG12060 YdaM 
BG12061 YdaN 
BG12062 YdaO 
BG12063 YdaP 
BG12064 YdaQ 
BG12066 YdaS 
BG12067 YdaT 
BG12068 YdbA 
BG12069 YdbB 
BG12070 YdbC 
BG12071 YdbD 
BG12076 YdbI 
BG12077 YdbJ 
BG12078 YdbK 
BG12079 YdbL 
BG12080 YdbM 
BG12081 YdbN 
BG12082 YdbO 
BG12083 YdbP 
BG12085 YdbR 
BG12086 YdbS 
BG12087 YdbT 
BG12088 YdcA 
BG12090 YdcC 
BG12091 YdcD 
BG12092 YdcE 
BG12093 YdcF 
BG12094 YdcG 
BG12095 YdcH 
BG12096 YdcI 
BG12098 YdcK 
BG12099 YdcL 
BG12100 YdcM 
BG12101 YdcN 
BG12102 YdcO 
BG12103 YdcP 
BG12104 YdcQ 
BG12105 YdcR 
BG12106 YdcS 
BG12107 YdcT 
BG12108 YddA 
BG12109 YddB 
BG12110 YddC 
BG12111 YddD 
BG12112 YddE 
BG12113 YddF 
BG12114 YddG 
BG12115 YddH 
BG12116 YddI 
BG12117 YddJ 
BG12118 YddK 
BG12120 YddM 
BG12121 YddN 
BG12124 YddQ 
BG12125 YddR 
BG12126 YddS 
BG12127 YddT 
BG12128 YdeA 
BG12129 YdeB 
BG12130 YdeC 
BG12131 YdeD 
BG12132 YdeE 
BG12133 YdeF 
BG12134 YdeG 
BG12135 YdeH 
BG12136 YdeI 
BG12137 YdeJ 
BG12138 YdeK 
BG12139 YdeL 
BG12140 YdeM 
BG12141 YdeN 
BG12142 YdeO 
BG12143 YdeP 
BG12144 YdeQ 
BG12145 YdeR 
BG12146 YdeS 
BG12147 YdeT 
BG12148 YdfA 
BG12149 YdfB 
BG12150 YdfC 
BG12151 YdfD 
BG12152 YdfE 
BG12153 YdfF 
BG12154 YdfG 
BG12155 YdfH 
BG12156 YdfI 
BG12157 YdfJ 
BG12158 YdfK 
BG12159 YdfL 
BG12160 YdfM 
BG12161 YdfN 
BG12162 YdfO 
BG12163 YdfP 
BG12164 YdfQ 
BG12165 YdfR 
BG12166 YdfS 
BG12168 YdgA 
BG12169 YdgB 
BG12170 YdgC 
BG12171 YdgD 
BG12172 YdgE 
BG12173 YdgF 
BG12174 YdgG 
BG12175 YdgH 
BG12176 YdgI 
BG12177 YdgJ 
BG12178 YdgK 
BG12179 YdhB 
BG12180 YdhC 
BG12181 YdhD 
BG12182 YdhE 
BG12183 YdhF 
BG12184 YdhG 
BG12185 YdhH 
BG12186 YdhI 
BG12187 YdhJ 
BG12188 YdhK 
BG12189 YdhL 
BG12190 YdhM 
BG12191 YdhN 
BG12192 YdhO 
BG12193 YdhP 
BG12194 YdhQ 
BG12195 YdhR 
BG12196 YdhS 
BG12197 YdhT 
BG12198 YdhU 
BG12199 YdiB 
BG12200 YdiC 
BG12201 YdiD 
BG12203 YdiF 
BG12204 YdiG 
BG12205 YdiH 
BG12208 YdiK 
BG12209 YdiL 
BG12785 YdiM 
BG12786 YdiN 
BG12787 YdiO 
BG12788 YdiP 
BG12789 YdiQ 
BG12790 YdiR 
BG12791 YdiS 
BG12792 YdjA 
BG12793 YdjB 
BG12794 YdjC 
BG12796 YdjE 
BG12798 YdjG 
BG12799 YdjH 
BG12800 YdjI 
BG12801 YdjJ 
BG12802 YdjK 
BG12803 YdjL 
BG11036 YdjM 
BG12804 YdjN 
BG12805 YdjO 
BG12806 YdjP 
BG12807 YdzA 
BG12808 YdzE 
BG12809 YdzF 
BG12810 YdzH 
BG12210 YeaA 
BG11329 YeaB 
BG12211 YeaC 
BG12212 YeaD 
BG12213 YebA 
BG12812 YebC 
BG12813 YebD 
BG12814 YebE 
BG12816 YebG 
BG12817 YecA 
BG12818 YeeA 
BG12819 YeeB 
BG12820 YeeC 
BG12821 YeeD 
BG12822 YeeF 
BG12823 YeeG 
BG12824 YeeI 
BG12825 YeeK 
BG12826 YefA 
BG12827 YefB 
BG12828 YefC 
BG12829 YerA 
BG12830 YerB 
BG12831 YerC 
BG12832 YerD 
BG12836 YerH 
BG12837 YerI 
BG12841 YerO 
BG12842 YerP 
BG12843 YerQ 
BG12844 YesE 
BG11808 YesF 
BG11809 YesJ 
BG12845 YesK 
BG12846 YesL 
BG12847 YesM 
BG12848 YesN 
BG12849 YesO 
BG12850 YesP 
BG12851 YesQ 
BG12852 YesR 
BG12853 YesS 
BG12854 YesT 
BG12855 YesU 
BG12856 YesV 
BG12857 YesW 
BG12858 YesX 
BG12859 YesY 
BG12860 YesZ 
BG12861 YetA 
BG12862 YetF 
BG12863 YetG 
BG12864 YetH 
BG12865 YetI 
BG12866 YetJ 
BG12867 YetK 
BG12868 YetL 
BG12869 YetM 
BG12870 YetN 
BG12871 YetO 
BG12872 YezA 
BG12873 YezB 
BG12874 YezC 
BG12875 YezD 
BG14194 YezE 
BG12876 YfhA 
BG12877 YfhB 
BG12878 YfhC 
BG12879 YfhD 
BG12880 YfhE 
BG12881 YfhF 
BG12882 YfhG 
BG12883 YfhH 
BG12884 YfhI 
BG12885 YfhJ 
BG12886 YfhK 
BG12887 YfhL 
BG12888 YfhM 
BG12889 YfhO 
BG12890 YfhP 
BG12891 YfhQ 
BG12892 YfhS 
BG11847 YfiA 
BG11849 YfiB 
BG11850 YfiC 
BG11851 YfiD 
BG11852 YfiE 
BG11853 YfiF 
BG11854 YfiG 
BG11855 YfiH 
BG12214 YfiI 
BG12215 YfiJ 
BG12216 YfiK 
BG12217 YfiL 
BG12218 YfiM 
BG12219 YfiN 
BG12893 YfiQ 
BG12894 YfiR 
BG12895 YfiS 
BG12896 YfiT 
BG12897 YfiU 
BG12898 YfiV 
BG12899 YfiW 
BG12900 YfiX 
BG12901 YfiY 
BG12902 YfiZ 
BG12903 YfjA 
BG12904 YfjB 
BG12905 YfjC 
BG12906 YfjD 
BG12907 YfjE 
BG12908 YfjF 
BG11034 YfjL 
BG12909 YfjM 
BG12910 YfjN 
BG12911 YfjO 
BG12912 YfjP 
BG12913 YfjQ 
BG12914 YfjR 
BG12915 YfjS 
BG12916 YfjT 
BG12918 YfkA 
BG12919 YfkB 
BG12920 YfkC 
BG12921 YfkD 
BG12922 YfkE 
BG12923 YfkF 
BG12924 YfkH 
BG12925 YfkI 
BG12926 YfkJ 
BG12927 YfkK 
BG12928 YfkL 
BG12929 YfkM 
BG12930 YfkN 
BG12931 YfkO 
BG12932 YfkQ 
BG12933 YfkR 
BG12934 YfkS 
BG12935 YfkT 
BG12936 YflA 
BG12937 YflB 
BG12938 YflC 
BG12939 YflD 
BG12940 YflE 
BG12942 YflG 
BG12943 YflH 
BG12944 YflI 
BG12945 YflJ 
BG12946 YflK 
BG12947 YflL 
BG12948 YflM 
BG12949 YflN 
BG12950 YflP 
BG12951 YflS 
BG19020 YflT 
BG12952 YfmA 
BG12953 YfmB 
BG12954 YfmC 
BG12955 YfmD 
BG12956 YfmE 
BG12957 YfmF 
BG12958 YfmG 
BG12959 YfmH 
BG12960 YfmI 
BG12961 YfmJ 
BG12962 YfmK 
BG12963 YfmL 
BG12964 YfmM 
BG12965 YfmN 
BG12966 YfmO 
BG12967 YfmP 
BG12968 YfmQ 
BG12969 YfmR 
BG12970 YfmS 
BG12971 YfmT 
BG12972 YfnA 
BG12973 YfnB 
BG12974 YfnC 
BG12975 YfnD 
BG12976 YfnE 
BG12977 YfnF 
BG12978 YfnG 
BG12979 YfnH 
BG12980 YfnI 
BG12222 YgaB 
BG12223 YgaC 
BG12224 YgaD 
BG12225 YgaE 
BG12226 YgaF 
BG12230 YgaJ 
BG12231 YgaK 
BG12233 YgaN 
BG12234 YgaO 
BG10951 YgxA 
BG10181 YgxB 
BG12981 YgzA 
BG14192 YgzB 
BG12982 YhaA 
BG12983 YhaG 
BG12984 YhaH 
BG12985 YhaI 
BG12986 YhaJ 
BG12987 YhaK 
BG12988 YhaL 
BG12989 YhaM 
BG12990 YhaN 
BG12991 YhaO 
BG12992 YhaP 
BG12993 YhaQ 
BG12994 YhaR 
BG12995 YhaS 
BG12996 YhaT 
BG12997 YhaU 
BG13000 YhaX 
BG13001 YhaY 
BG13002 YhaZ 
BG12236 YhbA 
BG11811 YhbB 
BG12237 YhbD 
BG10802 YhbE 
BG10803 YhbF 
BG11238 YhbH 
BG13003 YhbI 
BG13004 YhbJ 
BG11579 YhcA 
BG11580 YhcB 
BG11581 YhcC 
BG11582 YhcD 
BG11583 YhcE 
BG11584 YhcF 
BG11585 YhcG 
BG11586 YhcH 
BG11587 YhcI 
BG11588 YhcJ 
BG11589 YhcK 
BG11590 YhcL 
BG11591 YhcM 
BG11592 YhcN 
BG11593 YhcO 
BG11594 YhcP 
BG11595 YhcQ 
BG11596 YhcR 
BG11597 YhcS 
BG11598 YhcT 
BG11599 YhcU 
BG11600 YhcV 
BG11601 YhcW 
BG11602 YhcX 
BG13005 YhcY 
BG13006 YhcZ 
BG13007 YhdA 
BG13008 YhdB 
BG13009 YhdC 
BG13011 YhdE 
BG13012 YhdF 
BG13013 YhdG 
BG13014 YhdH 
BG13015 YhdI 
BG13016 YhdJ 
BG13017 YhdK 
BG13018 YhdL 
BG13020 YhdN 
BG13021 YhdO 
BG13022 YhdP 
BG13023 YhdQ 
BG13024 YhdR 
BG13025 YhdS 
BG13026 YhdT 
BG13027 YhdU 
BG13028 YhdV 
BG13029 YhdW 
BG13030 YhdX 
BG13031 YhdY 
BG13032 YhdZ 
BG13033 YheA 
BG13034 YheB 
BG13035 YheC 
BG13036 YheD 
BG13037 YheE 
BG13038 YheF 
BG13039 YheG 
BG13040 YheH 
BG13041 YheI 
BG13042 YheJ 
BG13046 YheN 
BG13047 YhfA 
BG13049 YhfC 
BG13050 YhfD 
BG13051 YhfE 
BG13052 YhfF 
BG13053 YhfH 
BG13054 YhfI 
BG13055 YhfJ 
BG13056 YhfK 
BG13057 YhfL 
BG13058 YhfM 
BG11029 YhfN 
BG13059 YhfO 
BG13060 YhfP 
BG13061 YhfQ 
BG13062 YhfR 
BG13063 YhfS 
BG13064 YhfT 
BG13065 YhfU 
BG13067 YhfW 
BG10426 YhgB 
BG10427 YhgC 
BG10432 YhgD 
BG10433 YhgE 
BG13068 YhjA 
BG13069 YhjB 
BG13070 YhjC 
BG13071 YhjD 
BG13072 YhjE 
BG13073 YhjG 
BG13074 YhjH 
BG13076 YhjJ 
BG13077 YhjK 
BG13078 YhjL 
BG13079 YhjM 
BG13080 YhjN 
BG13081 YhjO 
BG13082 YhjP 
BG13083 YhjQ 
BG13084 YhjR 
BG10184 YhxA 
BG10189 YhxB 
BG11058 YhxC 
BG11060 YhxD 
BG13085 YhzA 
BG13086 YhzB 
BG13087 YhzC 
BG13088 YirY 
BG13089 YisB 
BG13096 YisI 
BG13097 YisJ 
BG13098 YisK 
BG13099 YisL 
BG12239 YisN 
BG12241 YisP 
BG12242 YisQ 
BG11064 YisR 
BG11065 YisS 
BG12243 YisT 
BG13100 YisU 
BG13101 YisV 
BG13103 YisX 
BG13104 YisY 
BG13105 YisZ 
BG13106 YitA 
BG13107 YitB 
BG13108 YitC 
BG13109 YitD 
BG13110 YitE 
BG13111 YitF 
BG13112 YitG 
BG13113 YitH 
BG13114 YitI 
BG13115 YitJ 
BG13116 YitK 
BG13117 YitL 
BG13118 YitM 
BG13119 YitN 
BG13120 YitO 
BG13121 YitP 
BG13122 YitQ 
BG13123 YitR 
BG12244 YitS 
BG10850 YitT 
BG12245 YitU 
BG12246 YitV 
BG12247 YitW 
BG12249 YitY 
BG12250 YitZ 
BG14187 YizA 
BG13124 YjaU 
BG13125 YjaV 
BG13129 YjaZ 
BG13130 YjbA 
BG13131 YjbB 
BG13132 YjbC 
BG13133 YjbD 
BG13134 YjbE 
BG13135 YjbF 
BG13136 YjbG 
BG13137 YjbH 
BG13138 YjbI 
BG13139 YjbJ 
BG13140 YjbK 
BG13141 YjbL 
BG13142 YjbM 
BG13143 YjbN 
BG13144 YjbO 
BG13145 YjbP 
BG13146 YjbQ 
BG13151 YjbV 
BG13153 YjbX 
BG13154 YjcA 
BG13155 YjcB 
BG13156 YjcC 
BG13157 YjcD 
BG13158 YjcE 
BG13159 YjcF 
BG13160 YjcG 
BG13161 YjcH 
BG13162 YjcI 
BG13163 YjcJ 
BG13164 YjcK 
BG13165 YjcL 
BG13166 YjcM 
BG13167 YjcN 
BG13168 YjcO 
BG13169 YjcP 
BG13170 YjcQ 
BG13171 YjcR 
BG13172 YjcS 
BG13173 YjdA 
BG13174 YjdB 
BG13178 YjdF 
BG13179 YjdG 
BG13180 YjdH 
BG13181 YjdI 
BG13182 YjdJ 
BG13184 YjeA 
BG13185 YjfA 
BG13186 YjfB 
BG13187 YjfC 
BG13188 YjgA 
BG13189 YjgB 
BG13190 YjgC 
BG13191 YjgD 
BG13192 YjhA 
BG13193 YjhB 
BG13194 YjiA 
BG13195 YjiB 
BG13196 YjiC 
BG13197 YjjA 
BG13198 YjkA 
BG13199 YjkB 
BG13200 YjlA 
BG13201 YjlB 
BG13202 YjlC 
BG13203 YjlD 
BG13205 YjmB 
BG13206 YjmC 
BG13207 YjmD 
BG13209 YjmF 
BG13214 YjnA 
BG13215 YjoA 
BG13216 YjoB 
BG13217 YjpA 
BG13218 YjqA 
BG13219 YjqB 
BG13220 YjqC 
BG13222 YjzB 
BG13223 YjzC 
BG13224 YjzD 
BG13225 YkaA 
BG13227 YkbA 
BG13228 YkcA 
BG13229 YkcB 
BG13230 YkcC 
BG13231 YkfA 
BG13232 YkfB 
BG13233 YkfC 
BG13234 YkfD 
BG13235 YkgA 
BG13236 YkgB 
BG11417 YkhA 
BG11419 YkjA 
BG11420 YkkA 
BG11421 YkkB 
BG11422 YkkC 
BG11423 YkkD 
BG13237 YkkE 
BG13238 YklA 
BG13239 YkmA 
BG12251 YknT 
BG13241 YknU 
BG13242 YknV 
BG13243 YknW 
BG13244 YknX 
BG13245 YknY 
BG13246 YknZ 
BG13247 YkoA 
BG12609 YkoB 
BG13248 YkoC 
BG13249 YkoD 
BG13250 YkoE 
BG13251 YkoF 
BG13252 YkoG 
BG13253 YkoH 
BG13254 YkoI 
BG13255 YkoJ 
BG13256 YkoK 
BG13257 YkoL 
BG13258 YkoM 
BG13259 YkoN 
BG13260 YkoP 
BG13261 YkoQ 
BG13262 YkoS 
BG13263 YkoT 
BG13264 YkoU 
BG13265 YkoV 
BG13266 YkoW 
BG13267 YkoX 
BG13268 YkoY 
BG13270 YkpA 
BG13271 YkpB 
BG11812 YkpC 
BG10990 YkqA 
BG10991 YkqB 
BG11813 YkqC 
BG11814 YkrA 
BG11815 YkrB 
BG13272 YkrI 
BG13273 YkrK 
BG13274 YkrL 
BG13275 YkrM 
BG13276 YkrP 
BG13278 YkrS 
BG13279 YkrT 
BG13280 YkrU 
BG13281 YkrV 
BG13282 YkrW 
BG13283 YkrX 
BG13284 YkrY 
BG13285 YkrZ 
BG11816 YktA 
BG11817 YktB 
BG11818 YktC 
BG11819 YktD 
BG13286 YkuA 
BG13287 YkuC 
BG13288 YkuD 
BG13289 YkuE 
BG13290 YkuF 
BG13291 YkuG 
BG13292 YkuH 
BG13293 YkuI 
BG13294 YkuJ 
BG13295 YkuK 
BG13296 YkuL 
BG13298 YkuN 
BG13299 YkuO 
BG13300 YkuP 
BG13301 YkuQ 
BG13302 YkuR 
BG13303 YkuS 
BG13304 YkuT 
BG13305 YkuU 
BG13306 YkuV 
BG13308 YkvA 
BG13310 YkvE 
BG13311 YkvI 
BG13312 YkvJ 
BG13313 YkvK 
BG13314 YkvL 
BG13315 YkvM 
BG13316 YkvN 
BG13317 YkvO 
BG13318 YkvP 
BG13319 YkvQ 
BG13320 YkvR 
BG13321 YkvS 
BG13322 YkvT 
BG13323 YkvU 
BG13324 YkvV 
BG13325 YkvW 
BG13326 YkvY 
BG13327 YkvZ 
BG12252 YkwB 
BG13328 YkwC 
BG13329 YkwD 
BG10206 YkyA 
BG11202 YkyB 
BG19021 YkzA 
BG13330 YkzB 
BG13331 YkzC 
BG13332 YkzD 
BG13333 YkzE 
BG13334 YkzF 
BG13335 YkzG 
BG13336 YkzH 
BG13337 YkzI 
BG13338 YlaA 
BG13339 YlaB 
BG13340 YlaC 
BG13341 YlaD 
BG13342 YlaE 
BG13343 YlaF 
BG13344 YlaG 
BG13345 YlaH 
BG13346 YlaI 
BG13347 YlaJ 
BG13348 YlaK 
BG13349 YlaL 
BG13350 YlaM 
BG13351 YlaN 
BG13353 YlbA 
BG13354 YlbB 
BG13355 YlbC 
BG13356 YlbD 
BG13357 YlbE 
BG13358 YlbF 
BG13359 YlbG 
BG13360 YlbH 
BG13361 YlbI 
BG13362 YlbJ 
BG13363 YlbK 
BG13364 YlbL 
BG13365 YlbM 
BG13366 YlbN 
BG13367 YlbO 
BG13368 YlbP 
BG13369 YlbQ 
BG11424 YllA 
BG11425 YllB 
BG13370 YlmA 
BG13371 YlmB 
BG13372 YlmC 
BG13373 YlmD 
BG13374 YlmE 
BG13375 YlmF 
BG13376 YlmG 
BG11856 YlmH 
BG13380 YlnD 
BG13381 YlnE 
BG13382 YlnF 
BG13383 YloA 
BG13384 YloB 
BG13385 YloC 
BG13387 YloH 
BG13388 YloI 
BG12253 YloM 
BG13389 YloN 
BG13392 YloQ 
BG13394 YloS 
BG13395 YloU 
BG13396 YloV 
BG13400 YlpC 
BG13401 YlqB 
BG13402 YlqC 
BG13403 YlqD 
BG13405 YlqF 
BG13406 YlqG 
BG13407 YlqH 
BG13410 YluC 
BG10219 YlxA 
BG10246 YlxF 
BG10248 YlxG 
BG10254 YlxH 
BG10752 YlxL 
BG10829 YlxM 
BG10269 YlxP 
BG10267 YlxQ 
BG10266 YlxR 
BG10264 YlxS 
BG11490 YlxW 
BG11489 YlxX 
BG11492 YlxY 
BG11795 YlyA 
BG11796 YlyB 
BG14185 YlzA 
BG11426 YmaA 
BG11427 YmaB 
BG13411 YmaC 
BG13412 YmaD 
BG13413 YmaE 
BG13414 YmaF 
BG13415 YmaG 
BG13416 YmaH 
BG13417 YmcA 
BG13418 YmcB 
BG13419 YmcC 
BG13420 YmdA 
BG13421 YmdB 
BG13422 YmfA 
BG13423 YmfC 
BG13424 YmfD 
BG13425 YmfE 
BG13426 YmfF 
